"InsuranProviderID","Insurance Provider"
"45291291","Cigna"
"45292765","Blue Cross"
"45294239","Blue Cross"
"45295713","Blue Cross"
"45297187","UnitedHealthcare"
"45298661","Aetna"
"45300135","Blue Cross"
"45301609","UnitedHealthcare"
"45303083","Blue Cross"
"45304557","UnitedHealthcare"
"45306031","Blue Cross"
"45307505","Aetna"
"45308979","Blue Cross"
"45310453","UnitedHealthcare"
"45311927","Aetna"
"45313401","Cigna"
"45314875","Aetna"
"45316349","Cigna"
"45317823","Cigna"
"45319297","UnitedHealthcare"
"45320771","UnitedHealthcare"
"45322245","Cigna"
"45323719","Cigna"
"45325193","UnitedHealthcare"
"45326667","Blue Cross"
"45328141","Aetna"
"45329615","Cigna"
"45331089","Medicare"
"45332563","Aetna"
"45334037","UnitedHealthcare"
"45335511","UnitedHealthcare"
"45336985","Medicare"
"45338459","Blue Cross"
"45339933","Cigna"
"45341407","Cigna"
"45342881","UnitedHealthcare"
"45344355","UnitedHealthcare"
"45345829","Aetna"
"45347303","Cigna"
"45348777","Medicare"
"45350251","Blue Cross"
"45351725","Aetna"
"45353199","UnitedHealthcare"
"45354673","UnitedHealthcare"
"45356147","Cigna"
"45357621","UnitedHealthcare"
"45359095","Aetna"
"45360569","Aetna"
"45362043","Cigna"
"45363517","Aetna"
"45364991","Aetna"
"45366465","Aetna"
"45367939","Blue Cross"
"45369413","Medicare"
"45370887","Cigna"
"45372361","Medicare"
"45373835","UnitedHealthcare"
"45375309","Medicare"
"45376783","Medicare"
"45378257","Aetna"
"45379731","Aetna"
"45381205","Medicare"
"45382679","Blue Cross"
"45384153","UnitedHealthcare"
"45385627","UnitedHealthcare"
"45387101","UnitedHealthcare"
"45388575","Aetna"
"45390049","Medicare"
"45391523","Cigna"
"45392997","Aetna"
"45394471","Cigna"
"45395945","UnitedHealthcare"
"45397419","Blue Cross"
"45398893","Aetna"
"45400367","Aetna"
"45401841","Cigna"
"45403315","Blue Cross"
"45404789","Blue Cross"
"45406263","UnitedHealthcare"
"45407737","Blue Cross"
"45409211","Cigna"
"45410685","UnitedHealthcare"
"45412159","Blue Cross"
"45413633","Cigna"
"45415107","UnitedHealthcare"
"45416581","Medicare"
"45418055","Aetna"
"45419529","UnitedHealthcare"
"45421003","UnitedHealthcare"
"45422477","Cigna"
"45423951","Blue Cross"
"45425425","UnitedHealthcare"
"45426899","Aetna"
"45428373","Aetna"
"45429847","UnitedHealthcare"
"45431321","Aetna"
"45432795","Blue Cross"
"45434269","Blue Cross"
"45435743","Medicare"
"45437217","Aetna"
"45438691","Aetna"
"45440165","Medicare"
"45441639","Aetna"
"45443113","Medicare"
"45444587","Blue Cross"
"45446061","UnitedHealthcare"
"45447535","Blue Cross"
"45449009","UnitedHealthcare"
"45450483","Medicare"
"45451957","Aetna"
"45453431","UnitedHealthcare"
"45454905","Aetna"
"45456379","Aetna"
"45457853","Aetna"
"45459327","Blue Cross"
"45460801","Blue Cross"
"45462275","UnitedHealthcare"
"45463749","Cigna"
"45465223","Blue Cross"
"45466697","Aetna"
"45468171","Blue Cross"
"45469645","Aetna"
"45471119","Aetna"
"45472593","Blue Cross"
"45474067","Cigna"
"45475541","Blue Cross"
"45477015","Cigna"
"45478489","Cigna"
"45479963","Medicare"
"45481437","Medicare"
"45482911","Blue Cross"
"45484385","Cigna"
"45485859","Cigna"
"45487333","UnitedHealthcare"
"45488807","Aetna"
"45490281","UnitedHealthcare"
"45491755","Aetna"
"45493229","Medicare"
"45494703","Blue Cross"
"45496177","Blue Cross"
"45497651","Medicare"
"45499125","UnitedHealthcare"
"45500599","Medicare"
"45502073","Medicare"
"45503547","Aetna"
"45505021","Blue Cross"
"45506495","Medicare"
"45507969","Blue Cross"
"45509443","Cigna"
"45510917","Medicare"
"45512391","UnitedHealthcare"
"45513865","Aetna"
"45515339","Blue Cross"
"45516813","Cigna"
"45518287","Medicare"
"45519761","Blue Cross"
"45521235","UnitedHealthcare"
"45522709","Aetna"
"45524183","Cigna"
"45525657","Aetna"
"45527131","Cigna"
"45528605","Blue Cross"
"45530079","Aetna"
"45531553","Cigna"
"45533027","UnitedHealthcare"
"45534501","Medicare"
"45535975","Blue Cross"
"45537449","Cigna"
"45538923","UnitedHealthcare"
"45540397","UnitedHealthcare"
"45541871","Cigna"
"45543345","Cigna"
"45544819","Medicare"
"45546293","UnitedHealthcare"
"45547767","Aetna"
"45549241","Cigna"
"45550715","Blue Cross"
"45552189","Blue Cross"
"45553663","Cigna"
"45555137","UnitedHealthcare"
"45556611","Blue Cross"
"45558085","UnitedHealthcare"
"45559559","Blue Cross"
"45561033","Blue Cross"
"45562507","Aetna"
"45563981","Aetna"
"45565455","Aetna"
"45566929","Cigna"
"45568403","Aetna"
"45569877","Aetna"
"45571351","Aetna"
"45572825","UnitedHealthcare"
"45574299","Blue Cross"
"45575773","Blue Cross"
"45577247","Cigna"
"45578721","UnitedHealthcare"
"45580195","Cigna"
"45581669","Cigna"
"45583143","Aetna"
"45584617","Blue Cross"
"45586091","Blue Cross"
"45587565","UnitedHealthcare"
"45589039","Medicare"
"45590513","UnitedHealthcare"
"45591987","Cigna"
"45593461","Blue Cross"
"45594935","UnitedHealthcare"
"45596409","Aetna"
"45597883","Blue Cross"
"45599357","Cigna"
"45600831","Cigna"
"45602305","Aetna"
"45603779","Medicare"
"45605253","Cigna"
"45606727","UnitedHealthcare"
"45608201","Blue Cross"
"45609675","Cigna"
"45611149","Cigna"
"45612623","Medicare"
"45614097","UnitedHealthcare"
"45615571","Medicare"
"45617045","Medicare"
"45618519","Blue Cross"
"45619993","Cigna"
"45621467","Blue Cross"
"45622941","UnitedHealthcare"
"45624415","Aetna"
"45625889","Medicare"
"45627363","UnitedHealthcare"
"45628837","Aetna"
"45630311","Aetna"
"45631785","Aetna"
"45633259","Medicare"
"45634733","UnitedHealthcare"
"45636207","Blue Cross"
"45637681","Blue Cross"
"45639155","Medicare"
"45640629","Aetna"
"45642103","Medicare"
"45643577","UnitedHealthcare"
"45645051","Medicare"
"45646525","Aetna"
"45647999","Medicare"
"45649473","Medicare"
"45650947","Blue Cross"
"45652421","Blue Cross"
"45653895","Medicare"
"45655369","Medicare"
"45656843","UnitedHealthcare"
"45658317","Aetna"
"45659791","Aetna"
"45661265","Aetna"
"45662739","Aetna"
"45664213","Blue Cross"
"45665687","Medicare"
"45667161","Blue Cross"
"45668635","UnitedHealthcare"
"45670109","Cigna"
"45671583","Medicare"
"45673057","Aetna"
"45674531","Medicare"
"45676005","Cigna"
"45677479","UnitedHealthcare"
"45678953","Medicare"
"45680427","Aetna"
"45681901","Cigna"
"45683375","Medicare"
"45684849","Blue Cross"
"45686323","UnitedHealthcare"
"45687797","Medicare"
"45689271","Cigna"
"45690745","Cigna"
"45692219","Aetna"
"45693693","Aetna"
"45695167","Medicare"
"45696641","Cigna"
"45698115","UnitedHealthcare"
"45699589","Blue Cross"
"45701063","Cigna"
"45702537","Aetna"
"45704011","Blue Cross"
"45705485","UnitedHealthcare"
"45706959","UnitedHealthcare"
"45708433","UnitedHealthcare"
"45709907","Aetna"
"45711381","Aetna"
"45712855","Aetna"
"45714329","UnitedHealthcare"
"45715803","UnitedHealthcare"
"45717277","UnitedHealthcare"
"45718751","Aetna"
"45720225","UnitedHealthcare"
"45721699","UnitedHealthcare"
"45723173","Blue Cross"
"45724647","Medicare"
"45726121","Aetna"
"45727595","Aetna"
"45729069","Medicare"
"45730543","UnitedHealthcare"
"45732017","UnitedHealthcare"
"45733491","Medicare"
"45734965","UnitedHealthcare"
"45736439","Blue Cross"
"45737913","Cigna"
"45739387","Medicare"
"45740861","Medicare"
"45742335","Cigna"
"45743809","Aetna"
"45745283","Cigna"
"45746757","Medicare"
"45748231","Blue Cross"
"45749705","Aetna"
"45751179","Cigna"
"45752653","UnitedHealthcare"
"45754127","Blue Cross"
"45755601","UnitedHealthcare"
"45757075","Medicare"
"45758549","Cigna"
"45760023","Medicare"
"45761497","Cigna"
"45762971","Cigna"
"45764445","Cigna"
"45765919","Blue Cross"
"45767393","Cigna"
"45768867","Medicare"
"45770341","Aetna"
"45771815","UnitedHealthcare"
"45773289","UnitedHealthcare"
"45774763","Blue Cross"
"45776237","Medicare"
"45777711","Cigna"
"45779185","Medicare"
"45780659","UnitedHealthcare"
"45782133","UnitedHealthcare"
"45783607","UnitedHealthcare"
"45785081","Blue Cross"
"45786555","Aetna"
"45788029","Cigna"
"45789503","UnitedHealthcare"
"45790977","Medicare"
"45792451","Aetna"
"45793925","Medicare"
"45795399","Cigna"
"45796873","Cigna"
"45798347","Aetna"
"45799821","UnitedHealthcare"
"45801295","Medicare"
"45802769","Cigna"
"45804243","Blue Cross"
"45805717","Blue Cross"
"45807191","Medicare"
"45808665","UnitedHealthcare"
"45810139","Aetna"
"45811613","Blue Cross"
"45813087","UnitedHealthcare"
"45814561","Cigna"
"45816035","UnitedHealthcare"
"45817509","Blue Cross"
"45818983","UnitedHealthcare"
"45820457","Cigna"
"45821931","Aetna"
"45823405","UnitedHealthcare"
"45824879","Aetna"
"45826353","Aetna"
"45827827","Cigna"
"45829301","Medicare"
"45830775","Medicare"
"45832249","Medicare"
"45833723","Blue Cross"
"45835197","Cigna"
"45836671","Aetna"
"45838145","Blue Cross"
"45839619","Cigna"
"45841093","UnitedHealthcare"
"45842567","Aetna"
"45844041","Aetna"
"45845515","Aetna"
"45846989","Medicare"
"45848463","Aetna"
"45849937","UnitedHealthcare"
"45851411","Aetna"
"45852885","Blue Cross"
"45854359","Medicare"
"45855833","Cigna"
"45857307","UnitedHealthcare"
"45858781","UnitedHealthcare"
"45860255","Cigna"
"45861729","Cigna"
"45863203","UnitedHealthcare"
"45864677","Cigna"
"45866151","Aetna"
"45867625","Aetna"
"45869099","Cigna"
"45870573","Blue Cross"
"45872047","Cigna"
"45873521","Blue Cross"
"45874995","Blue Cross"
"45876469","Medicare"
"45877943","UnitedHealthcare"
"45879417","Aetna"
"45880891","Blue Cross"
"45882365","Cigna"
"45883839","UnitedHealthcare"
"45885313","Blue Cross"
"45886787","Blue Cross"
"45888261","Aetna"
"45889735","Cigna"
"45891209","UnitedHealthcare"
"45892683","Medicare"
"45894157","Blue Cross"
"45895631","Medicare"
"45897105","UnitedHealthcare"
"45898579","UnitedHealthcare"
"45900053","Cigna"
"45901527","UnitedHealthcare"
"45903001","Medicare"
"45904475","Aetna"
"45905949","Blue Cross"
"45907423","UnitedHealthcare"
"45908897","UnitedHealthcare"
"45910371","Aetna"
"45911845","Blue Cross"
"45913319","Medicare"
"45914793","Blue Cross"
"45916267","Cigna"
"45917741","Aetna"
"45919215","Medicare"
"45920689","Blue Cross"
"45922163","Blue Cross"
"45923637","Medicare"
"45925111","Cigna"
"45926585","Aetna"
"45928059","Medicare"
"45929533","Aetna"
"45931007","UnitedHealthcare"
"45932481","Cigna"
"45933955","Medicare"
"45935429","UnitedHealthcare"
"45936903","Cigna"
"45938377","Cigna"
"45939851","Cigna"
"45941325","Cigna"
"45942799","Medicare"
"45944273","Medicare"
"45945747","UnitedHealthcare"
"45947221","Cigna"
"45948695","Aetna"
"45950169","Blue Cross"
"45951643","Blue Cross"
"45953117","Aetna"
"45954591","Aetna"
"45956065","UnitedHealthcare"
"45957539","Cigna"
"45959013","Blue Cross"
"45960487","UnitedHealthcare"
"45961961","Aetna"
"45963435","Aetna"
"45964909","Medicare"
"45966383","Cigna"
"45967857","UnitedHealthcare"
"45969331","UnitedHealthcare"
"45970805","Cigna"
"45972279","Blue Cross"
"45973753","UnitedHealthcare"
"45975227","UnitedHealthcare"
"45976701","UnitedHealthcare"
"45978175","Aetna"
"45979649","Medicare"
"45981123","Cigna"
"45982597","Cigna"
"45984071","Cigna"
"45985545","UnitedHealthcare"
"45987019","Aetna"
"45988493","Medicare"
"45989967","Medicare"
"45991441","UnitedHealthcare"
"45992915","Medicare"
"45994389","Cigna"
"45995863","Aetna"
"45997337","UnitedHealthcare"
"45998811","UnitedHealthcare"
"46000285","Aetna"
"46001759","Cigna"
"46003233","Blue Cross"
"46004707","Aetna"
"46006181","Medicare"
"46007655","UnitedHealthcare"
"46009129","Aetna"
"46010603","Medicare"
"46012077","Medicare"
"46013551","Cigna"
"46015025","Cigna"
"46016499","UnitedHealthcare"
"46017973","Blue Cross"
"46019447","Aetna"
"46020921","Aetna"
"46022395","Aetna"
"46023869","Aetna"
"46025343","Aetna"
"46026817","UnitedHealthcare"
"46028291","Aetna"
"46029765","Medicare"
"46031239","UnitedHealthcare"
"46032713","Aetna"
"46034187","Cigna"
"46035661","Blue Cross"
"46037135","Cigna"
"46038609","Cigna"
"46040083","Cigna"
"46041557","Blue Cross"
"46043031","Medicare"
"46044505","Medicare"
"46045979","UnitedHealthcare"
"46047453","Medicare"
"46048927","Aetna"
"46050401","Blue Cross"
"46051875","UnitedHealthcare"
"46053349","Medicare"
"46054823","Blue Cross"
"46056297","Cigna"
"46057771","Aetna"
"46059245","UnitedHealthcare"
"46060719","Cigna"
"46062193","Cigna"
"46063667","Blue Cross"
"46065141","Blue Cross"
"46066615","Blue Cross"
"46068089","Medicare"
"46069563","UnitedHealthcare"
"46071037","UnitedHealthcare"
"46072511","UnitedHealthcare"
"46073985","Cigna"
"46075459","Medicare"
"46076933","Blue Cross"
"46078407","Aetna"
"46079881","Medicare"
"46081355","Aetna"
"46082829","Aetna"
"46084303","Medicare"
"46085777","UnitedHealthcare"
"46087251","Cigna"
"46088725","Blue Cross"
"46090199","Medicare"
"46091673","Aetna"
"46093147","Medicare"
"46094621","UnitedHealthcare"
"46096095","Blue Cross"
"46097569","Blue Cross"
"46099043","Blue Cross"
"46100517","Aetna"
"46101991","Aetna"
"46103465","Aetna"
"46104939","Cigna"
"46106413","UnitedHealthcare"
"46107887","Aetna"
"46109361","Cigna"
"46110835","Medicare"
"46112309","Blue Cross"
"46113783","Aetna"
"46115257","Blue Cross"
"46116731","UnitedHealthcare"
"46118205","Medicare"
"46119679","Medicare"
"46121153","Aetna"
"46122627","Blue Cross"
"46124101","Aetna"
"46125575","UnitedHealthcare"
"46127049","Blue Cross"
"46128523","Medicare"
"46129997","Cigna"
"46131471","Cigna"
"46132945","UnitedHealthcare"
"46134419","Aetna"
"46135893","Medicare"
"46137367","UnitedHealthcare"
"46138841","Aetna"
"46140315","Aetna"
"46141789","Blue Cross"
"46143263","Aetna"
"46144737","UnitedHealthcare"
"46146211","Cigna"
"46147685","Blue Cross"
"46149159","UnitedHealthcare"
"46150633","Cigna"
"46152107","Aetna"
"46153581","Medicare"
"46155055","UnitedHealthcare"
"46156529","Medicare"
"46158003","Blue Cross"
"46159477","UnitedHealthcare"
"46160951","Aetna"
"46162425","Medicare"
"46163899","UnitedHealthcare"
"46165373","Aetna"
"46166847","Cigna"
"46168321","UnitedHealthcare"
"46169795","UnitedHealthcare"
"46171269","Aetna"
"46172743","Medicare"
"46174217","Medicare"
"46175691","Cigna"
"46177165","Blue Cross"
"46178639","UnitedHealthcare"
"46180113","Cigna"
"46181587","Aetna"
"46183061","Cigna"
"46184535","Blue Cross"
"46186009","Blue Cross"
"46187483","UnitedHealthcare"
"46188957","Medicare"
"46190431","Cigna"
"46191905","Cigna"
"46193379","Aetna"
"46194853","UnitedHealthcare"
"46196327","Blue Cross"
"46197801","UnitedHealthcare"
"46199275","Blue Cross"
"46200749","UnitedHealthcare"
"46202223","Medicare"
"46203697","Blue Cross"
"46205171","Medicare"
"46206645","Blue Cross"
"46208119","Cigna"
"46209593","Medicare"
"46211067","Medicare"
"46212541","Aetna"
"46214015","Cigna"
"46215489","Blue Cross"
"46216963","Cigna"
"46218437","Blue Cross"
"46219911","Aetna"
"46221385","Blue Cross"
"46222859","Blue Cross"
"46224333","Blue Cross"
"46225807","Blue Cross"
"46227281","Blue Cross"
"46228755","Blue Cross"
"46230229","Cigna"
"46231703","Cigna"
"46233177","Aetna"
"46234651","Aetna"
"46236125","Blue Cross"
"46237599","Blue Cross"
"46239073","Aetna"
"46240547","Blue Cross"
"46242021","UnitedHealthcare"
"46243495","UnitedHealthcare"
"46244969","Cigna"
"46246443","UnitedHealthcare"
"46247917","Medicare"
"46249391","Medicare"
"46250865","UnitedHealthcare"
"46252339","Cigna"
"46253813","Cigna"
"46255287","Aetna"
"46256761","Blue Cross"
"46258235","Aetna"
"46259709","Blue Cross"
"46261183","UnitedHealthcare"
"46262657","Medicare"
"46264131","UnitedHealthcare"
"46265605","Cigna"
"46267079","Medicare"
"46268553","Aetna"
"46270027","Cigna"
"46271501","UnitedHealthcare"
"46272975","Blue Cross"
"46274449","Blue Cross"
"46275923","Aetna"
"46277397","Medicare"
"46278871","UnitedHealthcare"
"46280345","Aetna"
"46281819","Blue Cross"
"46283293","UnitedHealthcare"
"46284767","Cigna"
"46286241","Medicare"
"46287715","Blue Cross"
"46289189","Blue Cross"
"46290663","Blue Cross"
"46292137","Cigna"
"46293611","Blue Cross"
"46295085","UnitedHealthcare"
"46296559","Medicare"
"46298033","UnitedHealthcare"
"46299507","Aetna"
"46300981","UnitedHealthcare"
"46302455","Blue Cross"
"46303929","Medicare"
"46305403","Medicare"
"46306877","Medicare"
"46308351","Aetna"
"46309825","Aetna"
"46311299","Medicare"
"46312773","Aetna"
"46314247","Aetna"
"46315721","Aetna"
"46317195","Cigna"
"46318669","Cigna"
"46320143","Aetna"
"46321617","Cigna"
"46323091","Aetna"
"46324565","Blue Cross"
"46326039","Blue Cross"
"46327513","Blue Cross"
"46328987","Aetna"
"46330461","UnitedHealthcare"
"46331935","Medicare"
"46333409","UnitedHealthcare"
"46334883","Blue Cross"
"46336357","Aetna"
"46337831","Cigna"
"46339305","Aetna"
"46340779","Medicare"
"46342253","Blue Cross"
"46343727","Aetna"
"46345201","Blue Cross"
"46346675","Medicare"
"46348149","Cigna"
"46349623","Medicare"
"46351097","UnitedHealthcare"
"46352571","Aetna"
"46354045","Medicare"
"46355519","UnitedHealthcare"
"46356993","Aetna"
"46358467","Aetna"
"46359941","Blue Cross"
"46361415","UnitedHealthcare"
"46362889","Medicare"
"46364363","Medicare"
"46365837","Medicare"
"46367311","Cigna"
"46368785","Medicare"
"46370259","Blue Cross"
"46371733","Cigna"
"46373207","Medicare"
"46374681","Medicare"
"46376155","UnitedHealthcare"
"46377629","UnitedHealthcare"
"46379103","UnitedHealthcare"
"46380577","Blue Cross"
"46382051","Blue Cross"
"46383525","Blue Cross"
"46384999","Medicare"
"46386473","Cigna"
"46387947","UnitedHealthcare"
"46389421","Medicare"
"46390895","Blue Cross"
"46392369","Medicare"
"46393843","UnitedHealthcare"
"46395317","Cigna"
"46396791","Blue Cross"
"46398265","UnitedHealthcare"
"46399739","Cigna"
"46401213","Blue Cross"
"46402687","UnitedHealthcare"
"46404161","UnitedHealthcare"
"46405635","Aetna"
"46407109","Cigna"
"46408583","Blue Cross"
"46410057","Medicare"
"46411531","Blue Cross"
"46413005","UnitedHealthcare"
"46414479","UnitedHealthcare"
"46415953","Blue Cross"
"46417427","Medicare"
"46418901","Medicare"
"46420375","Cigna"
"46421849","Cigna"
"46423323","UnitedHealthcare"
"46424797","UnitedHealthcare"
"46426271","Aetna"
"46427745","Cigna"
"46429219","Aetna"
"46430693","Medicare"
"46432167","UnitedHealthcare"
"46433641","Medicare"
"46435115","Medicare"
"46436589","Blue Cross"
"46438063","Aetna"
"46439537","UnitedHealthcare"
"46441011","Aetna"
"46442485","Blue Cross"
"46443959","Medicare"
"46445433","Medicare"
"46446907","UnitedHealthcare"
"46448381","Medicare"
"46449855","Aetna"
"46451329","UnitedHealthcare"
"46452803","Medicare"
"46454277","Blue Cross"
"46455751","UnitedHealthcare"
"46457225","UnitedHealthcare"
"46458699","UnitedHealthcare"
"46460173","UnitedHealthcare"
"46461647","Cigna"
"46463121","Cigna"
"46464595","Medicare"
"46466069","Blue Cross"
"46467543","UnitedHealthcare"
"46469017","Aetna"
"46470491","Cigna"
"46471965","Aetna"
"46473439","Medicare"
"46474913","Medicare"
"46476387","Cigna"
"46477861","Cigna"
"46479335","UnitedHealthcare"
"46480809","Medicare"
"46482283","UnitedHealthcare"
"46483757","Blue Cross"
"46485231","Medicare"
"46486705","UnitedHealthcare"
"46488179","UnitedHealthcare"
"46489653","Blue Cross"
"46491127","Cigna"
"46492601","Aetna"
"46494075","Medicare"
"46495549","UnitedHealthcare"
"46497023","Cigna"
"46498497","Blue Cross"
"46499971","Cigna"
"46501445","Medicare"
"46502919","Aetna"
"46504393","Aetna"
"46505867","Cigna"
"46507341","Aetna"
"46508815","UnitedHealthcare"
"46510289","Medicare"
"46511763","Blue Cross"
"46513237","Cigna"
"46514711","UnitedHealthcare"
"46516185","Medicare"
"46517659","Aetna"
"46519133","Aetna"
"46520607","Aetna"
"46522081","Blue Cross"
"46523555","Medicare"
"46525029","Cigna"
"46526503","UnitedHealthcare"
"46527977","Cigna"
"46529451","Blue Cross"
"46530925","UnitedHealthcare"
